2265,Môlča,2,Banská Bystrica
2266,Môťová,76,Zvolen
2267,Mrázovce,64,Stropkov
2268,Mrzáčka,39,Námestovo
2269,Mučín,33,Lučenec
2270,Mudroňovo,22,Komárno
2271,Mudrovce,27,Košice-okolie
2272,Muľa,73,Veľký Krtíš
2273,Muľka,33,Lučenec
2274,Muráň,52,Revúca
2275,Muránska Dlhá Lúka,52,Revúca
2276,Muránska Huta,52,Revúca
2277,Muránska Lehota,52,Revúca
2278,Muránska Zdychava,52,Revúca
2279,Mútňanská Píla,39,Námestovo
2280,Mútne,39,Námestovo
2281,Mužla,42,Nové Zámky
2282,Myjava,38,Myjava
2283,Myslenice,44,Pezinok
2284,Myslina,19,Humenné
2285,Mýtna,33,Lučenec
2286,Mýtna Nová Ves,67,Topoľčany
2287,Mýtne Ludany,30,Levice
2288,Mýto pod Ďumbierom,10,Brezno
2289,Nacina Ves,37,Michalovce
2290,Nadabula,54,Rožňava
2291,Nadlice,43,Partizánske
2292,Ňagov,36,Medzilaborce
2293,Naháč,70,Trnava
2294,Nálepkovo,17,Gelnica
2295,Námestovo,39,Námestovo
2296,Nána,42,Nové Zámky
2297,Nandraž,52,Revúca
2298,Ňárad,15,Dunajská Streda
2299,Návojovce,43,Partizánske
2300,Nebojsa,16,Galanta
2301,Necpaly,35,Martin
2302,Nedanovce,43,Partizánske
2303,Nedašovce,1,Bánovce nad Bebravou
2304,Neded,66,Šaľa
2305,Nededza,79,Žilina
2306,Nedelište,33,Lučenec
2307,Nedožery,50,Prievidza
2308,Nedožery - Brezany,50,Prievidza
2309,Nechválova Polianka,19,Humenné
2310,Nekyje na Ostrove,15,Dunajská Streda
2311,Nemce,2,Banská Bystrica
2312,Nemcovce,49,Prešov
2313,Nemcovce,4,Bardejov
2314,Nemčice,67,Topoľčany
2315,Nemčiňany,75,Zlaté Moravce
2316,Nemecká,10,Brezno
2317,Nemečky,67,Topoľčany
2318,Nemešany,31,Levoča
2319,Nemšová,69,Trenčín
2320,Nenince,73,Veľký Krtíš
2321,Neporadza,69,Trenčín
2322,Neporadza,53,Rimavská Sobota
2323,Neresnica,76,Zvolen
2324,Nesluša,29,Kysucké Nové Mesto
2325,Nesvady,22,Komárno
2326,Neverice,75,Zlaté Moravce
2327,Nevidzany,75,Zlaté Moravce
2328,Nevidzany,50,Prievidza
2329,Nevoľné,78,Žiar nad Hronom
2330,Nezbudská Lúčka,79,Žilina
2331,Niereše,49,Prešov
2332,Nimnica,51,Púchov
2333,Nitra,40,Nitra
2334,Nitra - Staré Mesto,40,Nitra
2335,Nitra nad Ipľom,33,Lučenec
2336,Nitrianska Blatnica,67,Topoľčany
2337,Nitrianska Streda,67,Topoľčany
2338,Nitrianske Hrnčiarovce,40,Nitra
2339,Nitrianske Pravno,50,Prievidza
2340,Nitrianske Rudno,50,Prievidza
2341,Nitrianske Sučany,50,Prievidza
2342,Nitriansky Hrádok,42,Nové Zámky
2343,Nitrica,50,Prievidza
2344,Nixbrod,30,Levice
2345,Nižná,72,Tvrdošín
2346,Nižná,45,Piešťany
2347,Nižná Boca,32,Liptovský Mikuláš
2348,Nižná Hutka,27,Košice-okolie
2349,Nižná Jablonka,19,Humenné
2350,Nižná Jedľová,65,Svidník
2351,Nižná Kaloša,53,Rimavská Sobota
2352,Nižná Kamenica,27,Košice-okolie
2353,Nižná Korňa,12,Čadca
2354,Nižná Myšľa,27,Košice-okolie
2355,Nižná Olšava,64,Stropkov
2356,Nižná Pisaná,65,Svidník
2357,Nižná Pokoradz,53,Rimavská Sobota
2358,Nižná Polianka,4,Bardejov
2359,Nižná Revúca,55,Ružomberok
2360,Nižná Rybnica,61,Sobrance
2361,Nižná Sitnica,19,Humenné
2362,Nižná Slaná,54,Rožňava
2363,Nižná Šebastová,49,Prešov
2364,Nižná Šuňava,47,Poprad
2365,Nižná Vladiča,64,Stropkov
2366,Nižná Voľa,4,Bardejov
2367,Nižné Kamence,79,Žilina
2368,Nižné Ladičkovce,19,Humenné
2369,Nižné Matiašovce,32,Liptovský Mikuláš
2370,Nižné Nemecké,61,Sobrance
2371,Nižné Raslavice,4,Bardejov
2372,Nižné Repaše,31,Levoča
2373,Nižné Ružbachy,63,Stará Ľubovňa
2374,Nižné Valice,53,Rimavská Sobota
2375,Nižnoslanská Baňa,54,Rožňava
2376,Nižný Čaj,27,Košice-okolie
2377,Nižný Hrabovec,74,Vranov nad Topľou
2378,Nižný Hrušov,74,Vranov nad Topľou
2379,Nižný Kelčov,12,Čadca
2380,Nižný Klátov,27,Košice-okolie
2381,Nižný Komárnik,65,Svidník
2382,Nižný Kručov,74,Vranov nad Topľou
2383,Nižný Lánec,27,Košice-okolie
2384,Nižný Medzev,27,Košice-okolie
2385,Nižný Mirošov,65,Svidník
2386,Nižný Orlík,65,Svidník
2387,Nižný Skálnik,53,Rimavská Sobota
2388,Nižný Slavkov,56,Sabinov
2389,Nižný Sliač,55,Ružomberok
2390,Nižný Tvarožec,4,Bardejov
2391,Nižný Žipov,68,Trebišov
2392,Nolčovo,35,Martin
2393,Norovce,67,Topoľčany
2394,Nosice,51,Púchov
2395,Nová Baňa,77,Žarnovica
2396,Nová Bašta,53,Rimavská Sobota
2397,Nová Bošáca,41,Nové Mesto nad Váhom
2398,Nová Bystrica,12,Čadca
2399,Nová Dedina,30,Levice
2400,Nová Dedinka,57,Senec
2401,Nová Dubnica,20,Ilava
2402,Nová Kelča,74,Vranov nad Topľou
2403,Nová Lehota,41,Nové Mesto nad Váhom
2404,Nová Lehota,50,Prievidza
2405,Nová Lesná,47,Poprad
2406,Nová Lipnica,57,Senec
2407,Nová Ľubovňa,63,Stará Ľubovňa
2408,Nová Maša,10,Brezno
2409,Nová Osada,42,Nové Zámky
2410,Nová Osada,22,Komárno
2411,Nová Polhora,27,Košice-okolie
2412,Nová Polianka,47,Poprad
2413,Nová Polianka,65,Svidník
2414,Nová Sedlica,60,Snina
2415,Nová Stráž,22,Komárno
2416,Nová Trstená,22,Komárno
2417,Nová Ves,73,Veľký Krtíš
2418,Nová Ves nad Váhom,41,Nové Mesto nad Váhom
2419,Nová Ves nad Žitavou,40,Nitra
2420,Nová Ves pri Dunaji,57,Senec
2421,Nová Vieska,42,Nové Zámky
2422,Nová Vieska pri Bodrogu,68,Trebišov
2423,Nováčany,27,Košice-okolie
2424,Nováčany,52,Revúca
2425,Nováky,50,Prievidza
2426,Nové Hony,33,Lučenec
2427,Nové Košariská,57,Senec
2428,Nové Mesto nad Váhom,41,Nové Mesto nad Váhom
2429,Nové Osady,16,Galanta
2430,Nové Sady,40,Nitra
2431,Nové Zámky,42,Nové Zámky
2432,Novosad,68,Trebišov
2433,Novoť,39,Námestovo
2434,Novotský Duľov,39,Námestovo
2435,Novoveská Huta,62,Spišská Nová Ves
2436,Nový Diel,22,Komárno
2437,Nový Dvor,30,Levice
2438,Nový Gúg,42,Nové Zámky
2439,Nový Majer,68,Trebišov
2440,Nový Ruskov,68,Trebišov
2441,Nový Sad,33,Lučenec
2442,Nový Salaš,27,Košice-okolie
2443,Nový Smokovec,47,Poprad
2444,Nový Svet,57,Senec
2445,Nový Svet,13,Detva
2446,Nový Tekov,30,Levice
2447,Nový Život,15,Dunajská Streda
2448,Nozdrovice,20,Ilava
2449,Nýrovce,30,Levice
2450,Obeckov,73,Veľký Krtíš
2451,Obid,42,Nové Zámky
2452,Obišovce,27,Košice-okolie
2453,Oblazov,11,Bytča
2454,Oborín,37,Michalovce
2455,Obručná,33,Lučenec
2456,Obručné,63,Stará Ľubovňa
2457,Obsolovce,67,Topoľčany
2458,Obyce,75,Zlaté Moravce
2459,Očkov,41,Nové Mesto nad Váhom
2460,Očová,76,Zvolen
2461,Odorín,62,Spišská Nová Ves
2462,Ohrady,15,Dunajská Streda
2463,Ohradzany,19,Humenné
2464,Ochodnica,29,Kysucké Nové Mesto
2465,Ochtiná,54,Rožňava
2466,Okánikovo,22,Komárno
2467,Okoč,15,Dunajská Streda
2468,Okoličná na Ostrove,22,Komárno
2469,Okoličné,32,Liptovský Mikuláš
2470,Okrúhle,65,Svidník
2471,Okružná,49,Prešov
2472,Olcnava,62,Spišská Nová Ves
2473,Oľdza,15,Dunajská Streda
2474,Olejníkov,56,Sabinov
2475,Olešná,12,Čadca
2476,Olichov,75,Zlaté Moravce
2477,Oľka,36,Medzilaborce
2478,Olováry,73,Veľký Krtíš
2479,Oľšavce,4,Bardejov
2480,Oľšavica,31,Levoča
2481,Oľšavka,62,Spišská Nová Ves
2482,Oľšavka,64,Stropkov
2483,Olšina,68,Trebišov
2484,Oľšinkov,36,Medzilaborce
2485,Oľšov,56,Sabinov
2486,Olšovany,27,Košice-okolie
2487,Omastiná,1,Bánovce nad Bebravou
2488,Omšenie,69,Trenčín
2489,Onča,68,Trebišov
2490,Ondavka,4,Bardejov
2491,Ondavské Matiašovce,74,Vranov nad Topľou
2492,Ondrašová,71,Turčianske Teplice
2493,Ondrašovce,49,Prešov
2494,Ondrej,47,Poprad
2495,Ondrej nad Hronom,2,Banská Bystrica
2496,Ondrejovce,30,Levice
2497,Ondrochov,42,Nové Zámky
2498,Opátka,27,Košice-okolie
2499,Opatová,69,Trenčín
2500,Opatová,30,Levice
2501,Opatová,33,Lučenec
2502,Opatovce,69,Trenčín
2503,Opatovce - Výčapy,40,Nitra
2504,Opatovce nad Nitrou,50,Prievidza
2505,Opatové Moravce,28,Krupina
2506,Opatovská Nová Ves,73,Veľký Krtíš
2507,Opatovský Sokolec,15,Dunajská Streda
2508,Opava,73,Veľký Krtíš
2509,Opiná,27,Košice-okolie
2510,Opoj,70,Trnava
2511,Oponice,67,Topoľčany
2512,Oravce,2,Banská Bystrica
2513,Orávka,53,Rimavská Sobota
2514,Oravská Jasenica,39,Námestovo
2515,Oravská Lesná,39,Námestovo
2516,Oravská Polhora,39,Námestovo
2517,Oravská Poruba,14,Dolný Kubín
2518,Oravské Veselé,39,Námestovo
2519,Oravský Biely Potok,72,Tvrdošín
2520,Oravský Podzámok,14,Dolný Kubín
2521,Ordzovany,31,Levoča
2522,Orechová,61,Sobrance
2523,Orechová Potôň,15,Dunajská Streda
2524,Orechová Potôň - Lúky,15,Dunajská Streda
2525,Orechové,69,Trenčín
2526,Oreské,37,Michalovce
2527,Oreské,59,Skalica
2528,Orešany,67,Topoľčany
2529,Orkucany,56,Sabinov
2530,Orlov,63,Stará Ľubovňa
2531,Orlové,48,Považská Bystrica
2532,Orovnica,77,Žarnovica
2533,Ortáše,27,Košice-okolie
2534,Ortov,37,Michalovce
2535,Ortuťová,4,Bardejov
2536,Osádka,14,Dolný Kubín
2537,Osadné,60,Snina
2538,Osikov,4,Bardejov
2539,Oslany,50,Prievidza
2540,Osrblie,10,Brezno
2541,Ostrá Lúka,76,Zvolen
2542,Ostrany,53,Rimavská Sobota
2543,Ostratice,43,Partizánske
2544,Ostrov,61,Sobrance
2545,Ostrov,45,Piešťany
2546,Ostrovany,56,Sabinov
2547,Ostrý Grúň,77,Žarnovica
2548,Osturňa,21,Kežmarok
2549,Osuské,58,Senica
2550,Osušie,73,Veľký Krtíš
2551,Oščadnica,12,Čadca
2552,Oškerda,29,Kysucké Nové Mesto
2553,Otrhánky,1,Bánovce nad Bebravou
2554,Otročok,52,Revúca
2555,Ovčiarsko,79,Žilina
2556,Ovčie,49,Prešov
2557,Ozdín,46,Poltár
2558,Ožďany,53,Rimavská Sobota
2559,Pác,70,Trnava
2560,Pača,54,Rožňava
2561,Pačérok,22,Komárno
2562,Padáň,15,Dunajská Streda
2563,Padarovce,53,Rimavská Sobota
2564,Paderovce,70,Trnava
2565,Pagaňov,48,Považská Bystrica
2566,Pakostov,19,Humenné
2567,Palárikovo,42,Nové Zámky
2568,Palcmanská Maša,62,Spišská Nová Ves
2569,Palín,37,Michalovce
2570,Palota,36,Medzilaborce
2571,Paľovce,16,Galanta
2572,Palúdzka,32,Liptovský Mikuláš
2573,Paňa,40,Nitra
2574,Panické Dravce,33,Lučenec
2575,Paňovce,27,Košice-okolie
2576,Papča,53,Rimavská Sobota
2577,Papín,19,Humenné
2578,Paprad,41,Nové Mesto nad Váhom
2579,Papradno,48,Považská Bystrica
2580,Parchovany,68,Trebišov
2581,Parihuzovce,60,Snina
2582,Párnica,14,Dolný Kubín
2583,Párovské Háje,40,Nitra
2584,Partizánska Ľupča,32,Liptovský Mikuláš
2585,Partizánske,43,Partizánske
2586,Partizánske - Šípok,43,Partizánske
2587,Paseky,13,Detva
2588,Pasiečka,51,Púchov
2589,Pastovce,30,Levice
2590,Pastovník,63,Stará Ľubovňa
2591,Pastuchov,18,Hlohovec
2592,Pašková,54,Rožňava
2593,Paština Závada,79,Žilina
2594,Pata,16,Galanta
2595,Pataš,15,Dunajská Streda
2596,Patince,22,Komárno
2597,Pavčina Lehota,32,Liptovský Mikuláš
2598,Pavel,22,Komárno
2599,Pavľany,31,Levoča
2600,Pavlice,70,Trnava
2601,Pavlová,42,Nové Zámky
2602,Pavlova Ves,32,Liptovský Mikuláš
2603,Pavlovce,74,Vranov nad Topľou
2604,Pavlovce,53,Rimavská Sobota
2605,Pavlovce nad Uhom,37,Michalovce
2606,Pavlovo,68,Trebišov
2607,Pažiť,43,Partizánske
2608,Pažite,29,Kysucké Nové Mesto
2609,Pčoliné,60,Snina
2610,Pečeňady,45,Piešťany
2611,Pečeňany,1,Bánovce nad Bebravou
2612,Pečenice,30,Levice
2613,Pečovská Nová Ves,56,Sabinov
2614,Peder,27,Košice-okolie
2615,Peklina,79,Žilina
2616,Perín,27,Košice-okolie
2617,Perín - Chym,27,Košice-okolie
2618,Perkovce,40,Nitra
2619,Pernek,34,Malacky
2620,Petkovce,74,Vranov nad Topľou
2621,Peťov,73,Veľký Krtíš
2622,Peťovka,69,Trenčín
2623,Petrikovce,37,Michalovce
2624,Petrová,14,Dolný Kubín
2625,Petrová,4,Bardejov
2626,Petrova Lehota,69,Trenčín
2627,Petrova Ves,59,Skalica
2628,Petrovany,49,Prešov
2629,Petrovce,61,Sobrance
2630,Petrovce,74,Vranov nad Topľou
2631,Petrovce,53,Rimavská Sobota
2632,Petrovce nad Laborcom,37,Michalovce
2633,Petrovec,46,Poltár
2634,Petrovice,11,Bytča
2635,Petrovo,54,Rožňava
2636,Pezinok,44,Pezinok
2637,Pežerňa,30,Levice
2638,Piesky,37,Michalovce
2639,Piesok,44,Pezinok
2640,Piesok,10,Brezno
2641,Piešť I,13,Detva
2642,Piešť II,13,Detva
2643,Piešťany,45,Piešťany
2644,Pichne,60,Snina
2645,Pikovce,21,Kežmarok
2646,Píla,44,Pezinok
2647,Píla,77,Žarnovica
2648,Píla,33,Lučenec
2649,Pilhov,63,Stará Ľubovňa
2650,Pilhovčík,63,Stará Ľubovňa
2651,Pinciná,33,Lučenec
2652,Pinkovce,61,Sobrance
2653,Pinkove Kračany,15,Dunajská Streda
2654,Piskorovce,74,Vranov nad Topľou
2655,Pitelová,78,Žiar nad Hronom
2656,Pláne,11,Bytča
2657,Pláne,37,Michalovce
2658,Plášťovce,30,Levice
2659,Plavé Vozokany,30,Levice
2660,Plavecké Podhradie,34,Malacky
2661,Plavecký Mikuláš,34,Malacky
2662,Plavecký Peter,58,Senica
2663,Plavecký Štvrtok,34,Malacky
2664,Plaveč,63,Stará Ľubovňa
2665,Plavnica,63,Stará Ľubovňa
2666,Plechotice,68,Trebišov
2667,Pleš,33,Lučenec
2668,Plešivá,14,Dolný Kubín
2669,Plešivec,54,Rožňava
2670,Plevník - Drienové,48,Považská Bystrica
2671,Pliešovce,76,Zvolen
2672,Ploské,27,Košice-okolie
2673,Ploské,52,Revúca
2674,Ploštín,32,Liptovský Mikuláš
2675,Pobedim,41,Nové Mesto nad Váhom
2676,Počarová,48,Považská Bystrica
2677,Počúvadlianske Jazero,3,Banská Štiavnica
2678,Počúvadlo,3,Banská Štiavnica
2679,Pod Braniskom,49,Prešov
2680,Pódafa,15,Dunajská Streda
2681,Podbanské,32,Liptovský Mikuláš
2682,Podbiel,72,Tvrdošín
2683,Podbranč,58,Senica
2684,Podbrezová,10,Brezno
2685,Podčičva,74,Vranov nad Topľou
2686,Podháj,35,Martin
2687,Podhájska,42,Nové Zámky
2688,Podholie,10,Brezno
2689,Podhorany,21,Kežmarok
2690,Podhorany,49,Prešov
2691,Podhorany,40,Nitra
2692,Podhorie,79,Žilina
2693,Podhorie,20,Ilava
2694,Podhorie,51,Púchov
2695,Podhorie,58,Senica
2696,Podhorie,3,Banská Štiavnica
2697,Podhoroď,61,Sobrance
2698,Podhrabina,49,Prešov
2699,Podhradie,35,Martin
2700,Podhradie,67,Topoľčany
2701,Podhradie,50,Prievidza
2702,Podhradík,49,Prešov
2703,Podjavorie (pri Lešti),76,Zvolen
2704,Podjavorie (pri Pliešovci),76,Zvolen
2705,Podjavorník,48,Považská Bystrica
2706,Podkonice,2,Banská Bystrica
2707,Podkriváň,13,Detva
2708,Podkylava,38,Myjava
2709,Podlavice,2,Banská Bystrica
2710,Podlipníky,74,Vranov nad Topľou
2711,Podlužany,30,Levice
2712,Podlužany,1,Bánovce nad Bebravou
2713,Podmanín,48,Považská Bystrica
2714,Podolie,41,Nové Mesto nad Váhom
2715,Podolínec,63,Stará Ľubovňa
2716,Podpílie,63,Stará Ľubovňa
2717,Podproč,31,Levoča
2718,Podrečany,33,Lučenec
2719,Podsadek,63,Stará Ľubovňa
2720,Podskalie,48,Považská Bystrica
2721,Podspády,47,Poprad
2722,Podtureň,32,Liptovský Mikuláš
2723,Podvažie,48,Považská Bystrica
2724,Podvažie,20,Ilava
2725,Podvrch,38,Myjava
2726,Podvysoká,12,Čadca
2727,Podzámčok,76,Zvolen
2728,Podzámok,63,Stará Ľubovňa
2729,Podzámok,58,Senica
2730,Podzávoz,12,Čadca
2731,Pohorelá,10,Brezno
2732,Pohorelská Maša,10,Brezno
2733,Pohranice,40,Nitra
2734,Pohronská Polhora,10,Brezno
2735,Pohronský Bukovec,2,Banská Bystrica
2736,Pohronský Ruskov,30,Levice
2737,Pochabany,1,Bánovce nad Bebravou
2738,Pokryváč,14,Dolný Kubín
2739,Poľanovce,31,Levoča
2740,Poľany,68,Trebišov
2741,Polerieka,71,Turčianske Teplice
2742,Poliakovce,4,Bardejov
2743,Polianka,38,Myjava
2744,Polianky,13,Detva
2745,Polichno,33,Lučenec
2746,Polina,52,Revúca
2747,Polkanová (ostatné čísla),2,Banská Bystrica
2748,"Polkanová (č.d.1,2,3)",2,Banská Bystrica
2749,Polníky,69,Trenčín
2750,Poľný Kesov,40,Nitra
2751,Polom,53,Rimavská Sobota
2752,Poloma,56,Sabinov
2753,Polomka,10,Brezno
2754,Polomy,76,Zvolen
2755,Poltár,46,Poltár
2756,Poluvsie,79,Žilina
2757,Poluvsie,50,Prievidza
2758,Pondelok,46,Poltár
2759,Pongrácovce,31,Levoča
2760,Ponická Huta,2,Banská Bystrica
2761,Ponická Lehôtka,2,Banská Bystrica
2762,Poniky,2,Banská Bystrica
2763,Poprad,47,Poprad
2764,Poproč,27,Košice-okolie
2765,Poproč,53,Rimavská Sobota
2766,Popudinské Močidľany,59,Skalica
2767,Poráč,62,Spišská Nová Ves
2768,Poriadie,38,Myjava
2769,Porostov,61,Sobrance
2770,Poruba,50,Prievidza
2771,Poruba pod Vihorlatom,37,Michalovce
2772,Porúbka,79,Žilina
2773,Porúbka,19,Humenné
2774,Porúbka,61,Sobrance
2775,Porúbka,4,Bardejov
2776,Posádka,18,Hlohovec
2777,Poša,74,Vranov nad Topľou
2778,Póšfa,15,Dunajská Streda
2779,Potočok,73,Veľký Krtíš
2780,Potok,12,Čadca
2781,Potok,55,Ružomberok
2782,Potok,53,Rimavská Sobota
2783,Potoky,11,Bytča
2784,Potoky,56,Sabinov
2785,Potoky,64,Stropkov
2786,Potôčky,64,Stropkov
2787,Potônské Lúky,15,Dunajská Streda
2788,Potvorice,41,Nové Mesto nad Váhom
2789,Považany,41,Nové Mesto nad Váhom
2790,Považská Bystrica,48,Považská Bystrica
2791,Považská Teplá,48,Považská Bystrica
2792,Považské Podhradie,48,Považská Bystrica
2793,Považský Chlmec,79,Žilina
2794,Povina,29,Kysucké Nové Mesto
2795,Povoda,15,Dunajská Streda
2796,Povrazník,2,Banská Bystrica
2797,Pozba,42,Nové Zámky
2798,Pozdišovce,37,Michalovce
2799,Pôbišovo,10,Brezno
2800,Pôtor,73,Veľký Krtíš
2801,Praha,33,Lučenec
2802,Prakovce,17,Gelnica
2803,Prašice,67,Topoľčany
2804,Prašník,45,Piešťany
2805,Pravenec,50,Prievidza
2806,Pravica,73,Veľký Krtíš
2807,Pravotice,1,Bánovce nad Bebravou
2808,Praznov,48,Považská Bystrica
2809,Práznovce,67,Topoľčany
2810,Prečín,48,Považská Bystrica
2811,Predajná,10,Brezno
2812,Predjastrabie,11,Bytča
2813,Predmier,11,Bytča
2814,Predmier,12,Čadca
2815,Predná Hora,52,Revúca
2816,Predné Halny,10,Brezno
2817,Prejta,20,Ilava
2818,Prenčov,3,Banská Štiavnica
2819,Preseľany,67,Topoľčany
2820,Preseľany nad Ipľom,30,Levice
2821,Prestavlky,78,Žiar nad Hronom
2822,Prešov,49,Prešov
2823,Príbelce,73,Veľký Krtíš
2824,Pribeník,68,Trebišov
2825,Pribeta,22,Komárno
2826,Pribiš,14,Dolný Kubín
2827,Pribišská,39,Námestovo
2828,Príboj,73,Veľký Krtíš
2829,Príbovce,35,Martin
2830,Pribylina,32,Liptovský Mikuláš
2831,Priechod,2,Banská Bystrica
2832,Priekopa,35,Martin
2833,Priekopa,61,Sobrance
2834,Prieloh,73,Veľký Krtíš
2835,Priepasné,38,Myjava
2836,Prietrž,58,Senica
2837,Prietržka,59,Skalica
2838,Prievaly,58,Senica
2839,Prievidza,50,Prievidza
2840,Prievidza - Kopanice,50,Prievidza
2841,Prievidza - Necpaly,50,Prievidza
2842,Prievidza - Píly,50,Prievidza
2843,Prievidza - Staré Mesto,50,Prievidza
2844,Prievidza - Štvrte,50,Prievidza
2845,Prievrana,46,Poltár
2846,Prihradzany,52,Revúca
2847,Príkra,65,Svidník
2848,Prílepy,75,Zlaté Moravce
2849,Primovce,47,Poprad
2850,Príslop,60,Snina
2851,Prituľany,19,Humenné
2852,Proč,49,Prešov
2853,Prochot,78,Žiar nad Hronom
2854,Prosačov,74,Vranov nad Topľou
2855,Prosiek,32,Liptovský Mikuláš
2856,Prosné,48,Považská Bystrica
2857,Prostredná Môlča,2,Banská Bystrica
2858,Prostredný Hámor,62,Spišská Nová Ves
2859,Prša,33,Lučenec
2860,Pruské,20,Ilava
2861,Prusy,1,Bánovce nad Bebravou
2862,Pružina,48,Považská Bystrica
2863,Psiare,77,Žarnovica
2864,Pstriná,65,Svidník
2865,Pstruša,13,Detva
2866,Pšurnovice,11,Bytča
2867,Ptičie,19,Humenné
2868,Ptrukša,37,Michalovce
2869,Pucov,14,Dolný Kubín
2870,Púchov,51,Púchov
2871,Pukanec,30,Levice
2872,Pustá Ves,45,Piešťany
2873,Pusté,10,Brezno
2874,Pusté Čemerné,37,Michalovce
2875,Pusté Pole,63,Stará Ľubovňa
2876,Pusté Sady,16,Galanta
2877,Pusté Úľany,16,Galanta
2878,Pustý Chotár,75,Zlaté Moravce
2879,Pušovce,49,Prešov
2880,Rabča,39,Námestovo
2881,Rabčice,39,Námestovo
2882,Račice,50,Prievidza
2883,Rad,68,Trebišov
2884,Radatice,49,Prešov
2885,Radava,42,Nové Zámky
2886,Radimov,59,Skalica
2887,Radiša,1,Bánovce nad Bebravou
2888,Radnovce,53,Rimavská Sobota
2889,Radobica,50,Prievidza
2890,Radoľa,29,Kysucké Nové Mesto
2891,Radoma,65,Svidník
2892,Radošina,67,Topoľčany
2893,Radošovce,59,Skalica
2894,Radošovce,70,Trnava
2895,Radôstka,12,Čadca
2896,Radvaň,2,Banská Bystrica
2897,Radvaň nad Dunajom,22,Komárno
2898,Radvaň nad Laborcom,36,Medzilaborce
2899,Radvanovce,74,Vranov nad Topľou
2900,Radzovce,33,Lučenec
2901,Rafajovce,74,Vranov nad Topľou
2902,Rajčany,67,Topoľčany
2903,Rajec,79,Žilina
2904,Rajecká Lesná,79,Žilina
2905,Rajecké Teplice,79,Žilina
2906,Rakoľuby,41,Nové Mesto nad Váhom
2907,Rákoš,27,Košice-okolie
2908,Rákoš,52,Revúca
2909,Rákošská Baňa,52,Revúca
2910,Raková,12,Čadca
2911,Rakovčík,65,Svidník
2912,Rakovec,62,Spišská Nová Ves
2913,Rakovec,1,Bánovce nad Bebravou
2914,Rakovec,28,Krupina
2915,Rakovec nad Ondavou,37,Michalovce
2916,Rakovice,45,Piešťany
2917,Rakovnica,54,Rožňava
2918,Rakovo,35,Martin
2919,Rakša,71,Turčianske Teplice
2920,Rakúsy,21,Kežmarok
2921,Rakytník,53,Rimavská Sobota
2922,Rakytovce,2,Banská Bystrica
2923,Rankovce,27,Košice-okolie
2924,Rapovce,33,Lučenec
2925,Raslavice,4,Bardejov
2926,Rasochov,70,Trnava
2927,Rastice,15,Dunajská Streda
2928,Rastislavice,42,Nové Zámky
2929,Rašice,52,Revúca
2930,Rašov,11,Bytča
2931,Ratka,33,Lučenec
2932,Ratková,52,Revúca
2933,Ratkovce,18,Hlohovec
2934,Ratkovo,35,Martin
2935,Ratkovská Lehota,53,Rimavská Sobota
2936,Ratkovská Suchá,53,Rimavská Sobota
2937,Ratkovská Zdychava,53,Rimavská Sobota
2938,Ratkovské Bystré,52,Revúca
2939,Ratnovce,45,Piešťany
2940,Ratvaj,56,Sabinov
2941,Ráztočno,50,Prievidza
2942,Ráztoka,48,Považská Bystrica
2943,Ráztoka,10,Brezno
2944,Ráztoky,11,Bytča
2945,Ráztoky,14,Dolný Kubín
2946,Ráztoky,62,Spišská Nová Ves
2947,Ražňany,56,Sabinov
2948,"Reca (č. 380,381,383,384))",57,Senec
2949,Reca (ostatné čísla),57,Senec
2950,Regetovka,4,Bardejov
2951,Rejdová,54,Rožňava
2952,Reľov,21,Kežmarok
2953,Remata,50,Prievidza
2954,Remeniny,74,Vranov nad Topľou
2955,Remetské Hámre,61,Sobrance
2956,Renčišov,56,Sabinov
2957,Repákovci,69,Trenčín
2958,Repejov,36,Medzilaborce
2959,Repište,78,Žiar nad Hronom
2960,Repištia,52,Revúca
2961,Rešica,27,Košice-okolie
2962,Rešov,4,Bardejov
2963,Revišné,14,Dolný Kubín
2964,Revištské Podzámčie,77,Žarnovica
2965,Revúca,52,Revúca
2966,Revúcka Lehota,52,Revúca
2967,Revúčka,52,Revúca
2968,Ridzina,37,Michalovce
2969,"Riečka, ulica Nevoľné",2,Banská Bystrica
2970,"Riečka, ostatné ulice",2,Banská Bystrica
2971,Riečka,53,Rimavská Sobota
2972,Riečky,12,Čadca
2973,Riečnica,12,Čadca
2974,Rieka,12,Čadca
2975,Richnava,17,Gelnica
2976,Richvald,4,Bardejov
2977,Rimavská Baňa,53,Rimavská Sobota
2978,Rimavská Píla,53,Rimavská Sobota
2979,Rimavská Seč,53,Rimavská Sobota
2980,Rimavská Sobota,53,Rimavská Sobota
2981,Rimavské Brezovo,53,Rimavská Sobota
2982,Rimavské Janovce,53,Rimavská Sobota
2983,Rimavské Zalužany,53,Rimavská Sobota
2984,Rišňovce,40,Nitra
2985,Rohov,58,Senica
2986,Rohovce,15,Dunajská Streda
2987,Rohožnica,30,Levice
2988,Rohožník,19,Humenné
2989,Rohožník,34,Malacky
2990,Rochovce,54,Rožňava
2991,Rojkov,55,Ružomberok
2992,Rokycany,49,Prešov
2993,Rokytov,4,Bardejov
2994,Rokytov pri Humennom,19,Humenné
2995,Rokytovce,36,Medzilaborce
2996,Rosina,79,Žilina
2997,Roškovce,31,Levoča
2998,Roškovce,36,Medzilaborce
